39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
44.0,,,,9.0,, Craft-repair, Husband, White, Male,,,40.0, United-States, <=50K
51.0, ?,, Masters,14.0,, ?, Husband,, Male,0.0,0.0,40.0,, <=50K
59.0,,43280.0, Some-college,10.0, Never-married, Exec-managerial, Own-child, Black, Female,,0.0,, United-States,
65.0,,, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,,,30.0, United-States,
24.0,,, Bachelors,,, Adm-clerical,, White,,,0.0,65.0, United-States, <=50K
,,247507.0,,13.0,,, Own-child,, Male,,0.0,35.0, United-States, <=50K
51.0, Private,, Assoc-voc,11.0, Divorced, Other-service,, White,,,0.0,40.0,,
,,,,10.0, Married-civ-spouse, Craft-repair, Husband,,,,0.0,,,
39.0, Private,33886.0, HS-grad,9.0,, Transport-moving,, White, Male,,,, United-States, <=50K
28.0,,444304.0,,13.0,,,, White, Male,0.0,,40.0,, <=50K
19.0, Private,, Some-college,10.0, Never-married,,, White, Female,0.0,0.0,25.0, United-States,
49.0, Local-gov,116892.0,,, Divorced,, Not-in-family,,,,,40.0, United-States, <=50K
51.0, Local-gov,, Assoc-acdm,,, Prof-specialty,,,,0.0,0.0,, United-States, <=50K
59.0,,151616.0, Masters,, Married-civ-spouse,, Husband, White, Male,0.0,,,,
18.0, Private,, HS-grad,9.0,, Machine-op-inspct, Own-child, White, Female,0.0,0.0,40.0, Dominican-Republic, <=50K
50.0, Private,75472.0,,,,, Husband,,,4386.0,0.0,40.0, ?, <=50K
45.0, Federal-gov,, HS-grad,,, Adm-clerical, Husband, Black,,,0.0,,,
30.0,,235271.0, Bachelors,13.0,,,, White, Male,,0.0,50.0, United-States,
37.0, Private,166497.0, Bachelors,13.0,, Craft-repair, Not-in-family,, Male,0.0,,35.0, United-States, <=50K
, Private,344060.0,,, Never-married, Other-service,,,,,0.0,40.0, United-States, >50K
,,,,,, Craft-repair,,,,,0.0,40.0, United-States,
,,113544.0, Masters,14.0,, Sales,, White,,0.0,0.0,40.0, United-States,
61.0, Local-gov,, HS-grad,, Married-civ-spouse,,, White,,,0.0,, United-States, <=50K
, Private,79619.0,,,, Sales, Husband,, Male,0.0,0.0,42.0, United-States,
, ?,, Some-college,,,,,,,,0.0,30.0, United-States, <=50K
,,135289.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct,, White,,0.0,,45.0,,
, Self-emp-inc,320984.0, Some-college,10.0, Married-civ-spouse, Sales, Husband,,,,0.0,, United-States, >50K
37.0, Private,203070.0,,, Separated, Adm-clerical, Own-child, White, Male,,,62.0,, <=50K
31.0, Private,32406.0,,10.0, Divorced, Craft-repair, Unmarried,, Female,0.0,0.0,20.0,, <=50K
, Private,99185.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,,0.0,45.0, United-States, >50K
20.0,,, Some-college,10.0, Never-married, Other-service,,,,0.0,,16.0, United-States, <=50K
63.0, ?,150389.0,,,, ?, Not-in-family, White, Female,0.0,,40.0, United-States, >50K
, Self-emp-not-inc,,,10.0, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7688.0,,40.0, United-States,
33.0,,163003.0, HS-grad,9.0,, ?,,, Female,0.0,0.0,, China,
,,,,13.0,, Exec-managerial, Not-in-family, White, Male,4650.0,,, United-States, <=50K
38.0,,, Prof-school,15.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,,, >50K
,,, HS-grad,,, Craft-repair, Husband, White, Male,,0.0,,, >50K
48.0, Private,349151.0, HS-grad,,, Craft-repair, Husband,,,0.0,0.0,40.0, United-States,
53.0,,22154.0,,10.0, Married-civ-spouse, Craft-repair,, White,,0.0,,40.0,, <=50K
55.0, Private,, HS-grad,9.0,,, Own-child,,,,0.0,40.0,, <=50K
38.0, Private,,,14.0, Married-civ-spouse, Transport-moving,, White,,,0.0,72.0, ?,
29.0,,, HS-grad,, Never-married,, Not-in-family,, Female,,,40.0,,
,,354078.0,,, Married-civ-spouse,,,, Male,,0.0,60.0,,
42.0, Self-emp-not-inc,166813.0,,10.0,, Farming-fishing,,,,0.0,,60.0,, <=50K
50.0, Private,358740.0,,9.0, Divorced, Adm-clerical,, White,,,0.0,40.0, England,
, Self-emp-not-inc,,,,,,,, Male,,,35.0, United-States,
46.0, Private,, Bachelors,,, Prof-specialty, Husband, White, Male,0.0,1902.0,,,
52.0, Federal-gov,31838.0,,9.0,,,,, Female,,,40.0, United-States, <=50K
27.0,,, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family,,,,0.0,40.0, United-States, <=50K
,,413297.0, HS-grad,9.0, Married-civ-spouse,,, White, Male,0.0,0.0,45.0, United-States, <=50K
31.0, Private,106347.0,,,,, Not-in-family,,,,,, United-States,
,,,,, Never-married, Sales, Not-in-family,,,0.0,,30.0, United-States, <=50K
34.0,,, HS-grad,9.0, Never-married, Sales,,, Female,0.0,0.0,, United-States,
41.0, Self-emp-not-inc,209344.0, HS-grad,,,, Other-relative, White, Female,0.0,0.0,,, <=50K
, Private,185732.0,,, Never-married, Other-service, Own-child,, Female,0.0,,, United-States, <=50K
,,65372.0, Some-college,10.0,,, Own-child,, Female,,0.0,, United-States,
35.0, Private,33975.0, Masters,14.0,,, Not-in-family,,,,0.0,45.0,,
55.0, Private,326297.0, HS-grad,, Separated,, Not-in-family,, Female,0.0,0.0,25.0,,
, State-gov,,,,,,, White,,,0.0,40.0,,
65.0, Self-emp-not-inc,, HS-grad,, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,,, United-States, >50K
38.0,,,,10.0,, Other-service, Not-in-family,, Male,0.0,,12.0,,
,,, Some-college,10.0,,,,,,,0.0,20.0, United-States, <=50K
54.0, Self-emp-inc,166459.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty,, White, Male,,0.0,,, >50K
49.0,,148995.0,,9.0, Divorced,,, White, Male,0.0,0.0,, United-States, <=50K
34.0,,190040.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White,,0.0,0.0,40.0, United-States, <=50K
, Private,209432.0, HS-grad,, Never-married, Handlers-cleaners,, White,,0.0,,40.0, United-States, <=50K
51.0,,229465.0,,14.0,, Exec-managerial,,, Male,15024.0,0.0,50.0, United-States, >50K
48.0,,, Some-college,, Married-civ-spouse, Exec-managerial,, White, Male,0.0,0.0,60.0,,
,,, HS-grad,9.0, Married-civ-spouse,,, White, Male,0.0,0.0,,, <=50K
52.0,,202452.0, HS-grad,,,,,, Female,0.0,0.0,, United-States,
28.0,,,,10.0,,, Not-in-family,, Male,0.0,,,,
29.0, Private,128604.0,,, Married-civ-spouse,, Husband,, Male,,0.0,, United-States,
38.0, Private,65466.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family,, Female,0.0,0.0,50.0,,
57.0,,141326.0,,9.0, Married-civ-spouse, Sales,, White,,0.0,0.0,,, >50K
43.0, Federal-gov,, Bachelors,, Married-civ-spouse, Prof-specialty, Husband, White,,,,40.0,, >50K
, State-gov,136137.0, Some-college,10.0,, Adm-clerical,,, Male,0.0,0.0,,,
, Private,236770.0, HS-grad,9.0,, Craft-repair, Husband,, Male,0.0,0.0,40.0, United-States, <=50K
53.0,,89534.0, HS-grad,9.0, Married-civ-spouse, Transport-moving,, White,,0.0,0.0,48.0, United-States,
69.0, ?,195779.0,,, Widowed,, Not-in-family,,,0.0,0.0,1.0, United-States, <=50K
73.0,,29778.0,,,,, Not-in-family, White,,0.0,0.0,, United-States, <=50K
, Self-emp-inc,153516.0, Some-college,, Never-married,,,,,0.0,0.0,35.0, United-States, <=50K
, Private,163594.0, HS-grad,9.0,,, Not-in-family,,,,0.0,,, <=50K
, Private,189623.0, Bachelors,,, Prof-specialty,,,,0.0,,, United-States, >50K
, Self-emp-not-inc,,,10.0, Married-civ-spouse,,, White,,0.0,0.0,,, <=50K
37.0,,387430.0, Some-college,10.0, Married-civ-spouse,,, White,,,0.0,,, <=50K
44.0,,,,13.0, Divorced,, Not-in-family,,,,0.0,40.0, United-States,
,,200734.0, Bachelors,, Never-married, Exec-managerial, Unmarried, Black,,,0.0,,, <=50K
27.0, Private,115831.0,,, Married-civ-spouse,, Husband,,,,,40.0, United-States,
28.0, Private,,,12.0,,, Not-in-family,, Female,,0.0,80.0, United-States, <=50K
25.0, Private,323545.0, HS-grad,, Never-married, Tech-support, Not-in-family, Black,,0.0,0.0,40.0,, <=50K
, Private,,,, Never-married, Other-service,, White,,,,,, <=50K
51.0, Local-gov,152754.0, Bachelors,,, Adm-clerical,, White,,0.0,,40.0, United-States,
, Private,129007.0,,13.0,,, Husband, White, Male,,,,, >50K
, Private,,,13.0, Married-civ-spouse, Protective-serv,,,,,,7.0,,
47.0,,386136.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband,, Male,0.0,0.0,, United-States, <=50K
42.0,,,,, Married-civ-spouse, Sales,,, Male,,,40.0,,
52.0, Private,186785.0,,9.0,, Sales,, White,,0.0,,,,
42.0,,158926.0, Assoc-acdm,12.0, Divorced,, Unmarried, Asian-Pac-Islander, Female,,,40.0, Philippines,
, ?,, HS-grad,9.0, Married-civ-spouse,,,,,,,,, >50K
21.0,,, Some-college,10.0, Never-married, Farming-fishing,,, Male,0.0,,10.0, United-States,
50.0, Private,88926.0, HS-grad,9.0,,,,,,5178.0,0.0,40.0,,
, Private,188861.0, Some-college,10.0,, Transport-moving,,, Male,0.0,,40.0,, <=50K
47.0, Self-emp-not-inc,370119.0,,,, Sales,, White,,15024.0,,, United-States,
57.0, Private,, 10th,6.0,, Other-service, Husband, White, Male,0.0,,40.0, United-States, <=50K
, Private,37238.0,,13.0, Never-married, Exec-managerial, Not-in-family, White,,0.0,0.0,45.0, United-States,
50.0, Private,421132.0,,9.0,, Craft-repair, Husband,, Male,,0.0,40.0, United-States,
58.0,,178660.0,,8.0, Married-civ-spouse,, Husband, White, Male,,0.0,,, <=50K
63.0, Self-emp-not-inc,, 1st-4th,, Widowed, Other-service,,, Female,,,30.0, El-Salvador,
39.0, Private,, HS-grad,9.0, Married-civ-spouse,,,,,,0.0,65.0, United-States, <=50K
46.0,,, Masters,14.0, Married-civ-spouse,, Husband,, Male,0.0,,35.0, United-States, <=50K
, Private,113397.0, HS-grad,, Married-civ-spouse, Handlers-cleaners,,,,0.0,,40.0, United-States, <=50K
,,,,3.0, Married-civ-spouse, Craft-repair,,, Male,0.0,,,, <=50K
21.0,,,,10.0, Never-married,,, White,,,0.0,,, <=50K
, Private,, Assoc-acdm,12.0, Married-civ-spouse, Tech-support, Husband,,,0.0,,, United-States,
44.0,,,,10.0, Never-married, Other-service, Own-child,,,0.0,,,,
22.0, Private,58222.0, HS-grad,, Married-civ-spouse, Craft-repair,,,,,,,, <=50K
29.0,,301010.0, Some-college,10.0, Never-married,,,, Male,0.0,,60.0, United-States, <=50K
, Private,419721.0, HS-grad,9.0,, Other-service,, Black,,0.0,0.0,40.0, Japan,
58.0,,186791.0,,, Married-civ-spouse, Transport-moving, Wife, White, Female,0.0,0.0,,, >50K
36.0,,180686.0, Prof-school,15.0,,,,, Male,,,,,
,,209103.0,,, Married-civ-spouse,, Husband,,,,,, United-States, <=50K
37.0, Private,, Bachelors,,,, Husband,,,,,, United-States,
, Private,256956.0,,, Never-married, Machine-op-inspct, Not-in-family,, Male,0.0,0.0,40.0,, <=50K
, Private,,,,,,, White,,0.0,,,, <=50K
43.0, Private,85995.0, HS-grad,9.0, Married-civ-spouse,,, White, Male,0.0,,, United-States,
49.0, Private,125421.0,,9.0, Married-civ-spouse, Craft-repair, Wife, White,,0.0,0.0,,, >50K
, Federal-gov,283037.0,,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,
28.0,,192932.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White,,0.0,,40.0, United-States,
20.0,,244689.0,,10.0, Never-married,, Not-in-family, White,,0.0,,25.0,, <=50K
51.0,,179646.0, HS-grad,,,, Unmarried, White,,0.0,0.0,40.0,, <=50K
32.0, Private,509350.0, Some-college,,, Handlers-cleaners, Husband,,,0.0,0.0,,, >50K
24.0,,96279.0, HS-grad,9.0,, Machine-op-inspct, Own-child,, Female,,,, United-States,
35.0, Private,, Doctorate,, Married-civ-spouse, Prof-specialty, Husband,, Male,7298.0,0.0,, United-States,
, ?,, Assoc-acdm,, Never-married, ?, Not-in-family, White, Male,,0.0,,,
41.0, State-gov,, Bachelors,, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0,,
,,, Bachelors,, Married-civ-spouse,, Husband, White,,,,45.0, United-States,
61.0, Local-gov,101265.0, HS-grad,, Widowed, Adm-clerical, Unmarried,,,1471.0,,35.0,,
20.0,,114874.0,,,,, Own-child,, Male,0.0,,30.0,, <=50K
27.0, Private,190525.0, HS-grad,9.0,, Sales, Not-in-family,,,0.0,0.0,50.0,, >50K
55.0, Private,121912.0, Some-college,10.0,, Transport-moving, Husband, White, Male,,0.0,24.0,,
,,83893.0,,9.0, Married-civ-spouse,, Husband,, Male,,0.0,, United-States,
, ?,138507.0, 10th,,, ?,,, Male,,0.0,20.0, United-States, <=50K
,,,,,,,, White,,0.0,0.0,,, <=50K
52.0,,168381.0,,9.0, Widowed, Other-service, Unmarried, Asian-Pac-Islander,,,,, India, >50K
24.0,,293579.0, HS-grad,9.0, Never-married,, Own-child, Black, Female,,,, United-States,
29.0, Private,285290.0, 11th,,, Other-service, Unmarried, Black, Female,0.0,,, United-States,
25.0,,, HS-grad,, Never-married,, Other-relative, White, Male,,,, United-States, <=50K
20.0, Private,, Some-college,, Never-married, Machine-op-inspct,, White,,,0.0,40.0,, <=50K
,,275244.0, HS-grad,9.0, Never-married, Machine-op-inspct,, Black,,,,35.0,, <=50K
57.0, Private,265099.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty,, White, Male,,,, United-States, <=50K
51.0, Private,, Assoc-voc,11.0, Married-civ-spouse,,, White, Male,0.0,0.0,40.0, United-States,
, Private,40681.0,,10.0, Never-married,, Not-in-family, White, Female,3674.0,0.0,16.0, United-States, <=50K
39.0, Private,174938.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family,, Male,,,40.0, United-States, <=50K
40.0, Private,,,, Married-civ-spouse, Exec-managerial,, White, Male,0.0,0.0,40.0, United-States, >50K
, Private,,,13.0,, Tech-support, Own-child,, Female,2329.0,0.0,16.0, United-States, <=50K
, State-gov,34180.0,,10.0, Married-civ-spouse, Exec-managerial, Husband,,,0.0,0.0,40.0, United-States, <=50K
, State-gov,225904.0, Prof-school,,,, Unmarried, White, Male,,0.0,40.0, United-States,
57.0,,89392.0,,, Married-spouse-absent, Prof-specialty, Not-in-family,, Female,0.0,0.0,40.0, United-States, <=50K
,,46857.0, Some-college,10.0, Divorced, Adm-clerical,,, Male,0.0,,, United-States, <=50K
59.0,,105363.0,,9.0,, Adm-clerical,,,,0.0,,40.0, United-States,
26.0, Private,, HS-grad,9.0, Never-married, Sales,,, Male,,,40.0, United-States, <=50K
35.0, Private,184117.0, Bachelors,, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,, United-States, <=50K
, Self-emp-inc,134768.0, Bachelors,13.0,,, Husband, White,,0.0,,,, >50K
17.0, ?,145886.0,,, Never-married,,, White, Female,0.0,,, United-States,
36.0, Private,153078.0, Bachelors,13.0,,,, Asian-Pac-Islander,,0.0,,60.0,,
62.0, ?,, 7th-8th,4.0,,, Husband,, Male,,,50.0,,
,,467108.0,,, Never-married,,, White, Male,,0.0,,, >50K
,,199765.0,,13.0, Married-civ-spouse, Craft-repair, Husband,, Male,7688.0,,, United-States, >50K
42.0,,, HS-grad,, Separated, Sales, Own-child,, Female,0.0,0.0,40.0, United-States,
39.0, Private,191161.0, Some-college,10.0, Married-civ-spouse,,,,,0.0,0.0,40.0, United-States, <=50K
58.0, Private,132606.0,,,, Machine-op-inspct,,, Male,0.0,,40.0,, <=50K
61.0,,30073.0, HS-grad,,,, Husband,,,0.0,1848.0,60.0, United-States, >50K
,,155190.0,,, Never-married, Craft-repair, Other-relative, Black,,,0.0,,,
, Private,42900.0, Bachelors,13.0,,,, White,,,0.0,,, <=50K
, Private,,,9.0,, Sales, Not-in-family,, Male,,,, United-States,
,,181820.0, Some-college,10.0, Never-married,,, White, Male,0.0,0.0,, United-States, <=50K
,,105974.0,,9.0, Never-married,,,, Male,0.0,0.0,41.0, United-States, <=50K
52.0, Private,,,,, Craft-repair, Husband,, Male,0.0,,40.0,, >50K
, Private,, HS-grad,, Never-married, Other-service,,,,,,24.0, United-States, <=50K
, Private,203435.0, Some-college,10.0, Divorced,,,, Female,0.0,0.0,40.0, Italy, <=50K
, Federal-gov,168312.0,,11.0, Never-married, Exec-managerial, Not-in-family, White,,0.0,0.0,40.0, United-States, <=50K
49.0,,257764.0, HS-grad,9.0,, Exec-managerial, Unmarried, White, Female,0.0,0.0,, United-States, <=50K
,,171301.0,,9.0, Married-civ-spouse, Machine-op-inspct, Wife,,,0.0,0.0,,,
53.0, Federal-gov,, Some-college,, Widowed,,, Black,,0.0,0.0,,, <=50K
, Private,152234.0, HS-grad,9.0, Married-civ-spouse,, Husband,,,99999.0,0.0,, Japan,
20.0, Private,444554.0, 10th,, Never-married,, Own-child, White,,0.0,0.0,40.0,, <=50K
26.0,,, Assoc-acdm,12.0,, Other-service,, Black, Male,,,40.0,,
61.0,,190997.0, HS-grad,9.0, Married-civ-spouse, ?, Husband,,,0.0,0.0,6.0, United-States,
,,, Masters,14.0,, Other-service,,,,,,30.0, Poland, <=50K
, Self-emp-inc,98929.0, Bachelors,, Married-civ-spouse, Sales, Husband,, Male,,0.0,52.0, United-States,
, Local-gov,, Assoc-voc,, Never-married, Adm-clerical,,, Female,,0.0,35.0,,
41.0, Private,102332.0, HS-grad,,,, Unmarried, Black, Female,0.0,,40.0, United-States,
44.0, Self-emp-not-inc,230684.0,,9.0,, Transport-moving, Husband,, Male,0.0,0.0,55.0, United-States, <=50K
54.0, Private,, HS-grad,9.0,,, Husband, White, Male,0.0,0.0,, United-States, <=50K
, Private,, Masters,, Married-civ-spouse, Sales,,,,20051.0,0.0,, United-States, >50K
32.0,,, Bachelors,13.0,, Exec-managerial,, White, Female,0.0,,, Canada,
, Private,208999.0, Some-college,,, Adm-clerical,, White, Male,,0.0,, United-States,
, Private,37072.0, Bachelors,13.0,, Sales,,, Male,0.0,,50.0,,
25.0,,, Bachelors,13.0,,,, White, Male,0.0,,, United-States,
, Private,119075.0, Some-college,10.0,,,, White, Male,0.0,0.0,50.0, United-States,
, Self-emp-not-inc,,,, Married-civ-spouse, Exec-managerial, Husband,, Male,,0.0,, United-States,
45.0, Private,, Some-college,10.0, Never-married,,,, Male,0.0,0.0,45.0,, <=50K
37.0, Private,349116.0, HS-grad,,,, Not-in-family, Black, Male,0.0,0.0,44.0, United-States, <=50K
40.0, Self-emp-not-inc,266324.0, Some-college,, Divorced, Exec-managerial, Other-relative, White, Male,,,70.0, Iran, >50K
,,, Some-college,, Never-married, ?,, White, Male,0.0,,40.0, United-States, <=50K
,,, 11th,,, Other-service, Own-child, White, Male,0.0,,, United-States,
27.0,,29904.0,,13.0,,, Not-in-family, White,,0.0,,, United-States,
40.0,,289403.0, 7th-8th,4.0,,, Husband,, Male,0.0,1887.0,40.0, ?, >50K
,,,,9.0, Divorced,, Unmarried,, Female,0.0,,30.0, United-States,
19.0,,,,9.0, Never-married,, Unmarried,,,0.0,,40.0, United-States, <=50K
43.0, Private,238287.0,,6.0, Never-married, Machine-op-inspct, Not-in-family,,,,0.0,40.0, United-States,
, Private,230624.0, 10th,6.0,,,, White, Male,0.0,0.0,40.0, United-States,
, Private,398212.0,,9.0,,, Husband, Black,,,0.0,40.0, United-States,
54.0, Self-emp-not-inc,114758.0, Masters,14.0, Married-civ-spouse,, Husband,, Male,0.0,,50.0, United-States,
, Private,, 10th,6.0, Married-civ-spouse,,,, Male,2105.0,,45.0, United-States, <=50K
50.0, Private,137815.0, HS-grad,9.0,,,,,,0.0,0.0,,,
40.0, Private,260696.0, HS-grad,9.0,, Adm-clerical,,,,,,, United-States,
55.0,,325007.0, Assoc-acdm,, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,,,, <=50K
50.0, Private,, HS-grad,9.0, Divorced,,, White, Female,0.0,0.0,, United-States, <=50K
,,66815.0, HS-grad,, Married-civ-spouse,,, White, Male,0.0,,,,
42.0, ?,,,9.0, Divorced, ?, Unmarried, Black, Female,0.0,0.0,32.0,, <=50K
, Private,241523.0, HS-grad,, Married-civ-spouse, Other-service, Husband,,,0.0,,45.0, United-States, >50K
30.0, Private,,,,, Sales,, White, Male,0.0,0.0,40.0, United-States, <=50K
, Local-gov,352628.0, Assoc-acdm,, Married-civ-spouse,,, White,,,,50.0, United-States, >50K
37.0, Private,, HS-grad,,, Transport-moving, Not-in-family, White, Male,0.0,0.0,50.0,,
33.0, Private,130021.0,,9.0, Married-civ-spouse, Transport-moving, Husband, White,,,,, United-States, <=50K
, Private,329778.0, HS-grad,,,,, White, Female,0.0,0.0,,, <=50K
,,196945.0,,,, Other-service,, Asian-Pac-Islander,,,0.0,,, <=50K
,,24342.0, Bachelors,13.0,, Prof-specialty,, White, Male,0.0,0.0,, United-States, >50K
53.0,,34368.0, Some-college,,, Exec-managerial,, White,,,0.0,, United-States,
, Self-emp-not-inc,173839.0, 10th,6.0, Married-civ-spouse,, Husband, White,,0.0,0.0,60.0, United-States,
, State-gov,, Some-college,10.0,, Adm-clerical, Husband, Asian-Pac-Islander, Male,,0.0,20.0,, <=50K
32.0, Private,86723.0,,9.0, Never-married,, Not-in-family, White, Male,,0.0,,, <=50K
, Private,179186.0,,13.0, Married-civ-spouse,,,, Male,,0.0,, United-States, >50K
, Private,,,13.0,,, Wife, White,,0.0,0.0,40.0, United-States, >50K
47.0, Private,,,10.0, Never-married, Adm-clerical, Not-in-family,,,,,, United-States,
, ?,, Some-college,10.0,, ?, Own-child, White, Male,0.0,,, United-States,
40.0,,256202.0, Assoc-voc,, Married-civ-spouse,, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
40.0, Private,202872.0,,12.0,, Adm-clerical, Own-child, White, Female,0.0,0.0,45.0, United-States,
,,,,,, Other-service, Not-in-family,, Male,,,, United-States, <=50K
,,, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband,, Male,0.0,0.0,40.0,, <=50K
46.0, Private,, 11th,7.0, Divorced, Machine-op-inspct, Unmarried,,,,,,,
45.0, Self-emp-inc,,,,, Farming-fishing,,,,4386.0,0.0,35.0,, >50K
39.0,,297847.0,,5.0, Married-civ-spouse, Other-service, Wife, Black, Female,3411.0,,, United-States,
,,,,,,,, White,,,,40.0, United-States, <=50K
57.0, Private,173796.0,,, Married-civ-spouse, Transport-moving,, White, Male,,,,, >50K
49.0, Private,147322.0, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct,,, Female,,,40.0, Peru, <=50K
59.0,,296253.0, HS-grad,, Divorced,, Not-in-family, White,,,,, United-States,
32.0, Private,180871.0, Assoc-voc,,, Sales,, White, Male,,0.0,50.0,,
18.0, ?,, Some-college,, Never-married, ?,, White,,594.0,0.0,15.0, United-States, <=50K
35.0,,211115.0,,10.0,, Protective-serv, Not-in-family, Black, Male,0.0,,40.0, United-States, <=50K
58.0, Self-emp-inc,183870.0,,6.0,,,, White, Female,,0.0,,,
28.0, Private,,,, Never-married, Other-service,, White,,,,43.0,, <=50K
36.0, Federal-gov,, Assoc-acdm,, Married-civ-spouse, Adm-clerical,, White, Female,0.0,,, United-States, >50K
, Self-emp-not-inc,141327.0, Masters,14.0,,, Unmarried, White, Female,0.0,0.0,, United-States, <=50K
47.0, Private,, HS-grad,, Married-civ-spouse, Sales, Husband, White,,0.0,0.0,, United-States, >50K
50.0,,175339.0,,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,,1672.0,60.0, United-States,
,,347089.0,,9.0, Married-civ-spouse, ?,, White,,,0.0,, United-States, <=50K
36.0,,336595.0, HS-grad,,,, Husband,, Male,,,,, >50K
, Private,27997.0, Assoc-voc,, Divorced,,, White, Male,0.0,0.0,,,
,,, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White,,,,60.0, United-States, >50K
, Private,30447.0,,,, Transport-moving, Husband, White, Male,0.0,,,, <=50K
, Self-emp-not-inc,, Some-college,10.0, Married-civ-spouse, Sales, Husband,,,5013.0,0.0,40.0, United-States, <=50K
,,,,,,, Husband, White,,,,, United-States, <=50K
51.0,,185283.0, Some-college,10.0, Married-civ-spouse, Exec-managerial,,,,0.0,0.0,, United-States,
44.0, Self-emp-inc,, Some-college,,,,,,,,,,, >50K
, Private,, HS-grad,, Divorced, Craft-repair, Not-in-family,, Male,0.0,,50.0, United-States, <=50K
60.0, Private,185749.0, 11th,7.0, Widowed,, Unmarried, Black,,0.0,0.0,40.0, United-States, <=50K
17.0,,333100.0, 10th,6.0,, ?,, White,,1055.0,,, United-States, <=50K
49.0, Self-emp-inc,125892.0, Masters,, Married-civ-spouse,, Husband, White,,0.0,0.0,, United-States,
, Private,, HS-grad,, Married-civ-spouse, Craft-repair, Husband, Black, Male,,,60.0, United-States, >50K
,,311249.0, HS-grad,,,, Unmarried, Black,,0.0,0.0,38.0, United-States,
,,,,,,, Not-in-family, White, Male,3325.0,0.0,, United-States, <=50K
22.0, Private,, Some-college,10.0, Never-married, Transport-moving, Not-in-family,,,0.0,0.0,40.0, United-States, <=50K
, ?,211453.0,,, Widowed, ?, Not-in-family,, Female,,,2.0,,
41.0, Self-emp-inc,,,15.0,, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States,
, Self-emp-inc,192945.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial,,, Male,,,40.0,,
, Private,161508.0,,,, Machine-op-inspct, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,
30.0, Private,177675.0, Some-college,, Never-married, Craft-repair,,,,0.0,0.0,40.0,, >50K
,,, HS-grad,9.0,,, Husband,, Male,,0.0,40.0,,
,,100584.0, 10th,6.0, Divorced, Craft-repair,, Amer-Indian-Eskimo, Male,,0.0,,, <=50K
, Federal-gov,163003.0, HS-grad,9.0,,, Husband, Black,,0.0,,40.0,, <=50K
35.0, Private,67728.0, Some-college,10.0,, Craft-repair, Husband, White, Male,,,, United-States,
49.0, Private,101320.0, Masters,,, Exec-managerial, Not-in-family,, Female,0.0,0.0,75.0,, <=50K
24.0, Private,42706.0, Assoc-voc,, Never-married,, Not-in-family,, Male,0.0,,, United-States,
40.0,,228535.0,,,, Prof-specialty, Husband,, Male,,,36.0, United-States,
61.0, Private,,,15.0,, Transport-moving, Husband,,,0.0,0.0,5.0, United-States, >50K
25.0, Private,98283.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child,, Male,,0.0,40.0, United-States, <=50K
,,216481.0,,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,, United-States,
69.0, State-gov,208869.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,,0.0,11.0,, <=50K
, Private,207940.0,,,,,, White,,,,36.0, United-States,
,,, HS-grad,,, Adm-clerical,,,,0.0,0.0,38.0, United-States, <=50K
, Private,, HS-grad,9.0,, Other-service, Unmarried, White,,,0.0,48.0, United-States,
, Private,183077.0, Assoc-voc,11.0, Never-married,,,,,,,40.0,,
17.0, Private,, 11th,7.0, Never-married,,,,,,,24.0,, <=50K
, Self-emp-not-inc,,,10.0, Never-married,,, White,,0.0,0.0,,, <=50K
43.0, Self-emp-not-inc,, HS-grad,,,, Not-in-family,,,0.0,,40.0, United-States, <=50K
