39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
38.0, Local-gov,115076.0, Masters,14.0, Married-civ-spouse,,, White,,0.0,0.0,, United-States, >50K
23.0,,115458.0,,, Never-married,, Own-child, White, Male,0.0,,40.0, United-States, <=50K
40.0, Private,347890.0, Bachelors,13.0, Married-civ-spouse,, Husband, White,,,0.0,40.0,,
41.0, Self-emp-not-inc,196001.0,,9.0, Married-civ-spouse, Other-service, Wife, White,,0.0,0.0,, United-States, <=50K
24.0, State-gov,273905.0, Assoc-acdm,12.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
20.0, ?,119156.0, Some-college,10.0, Never-married, ?,, White, Male,,0.0,20.0, United-States, <=50K
38.0, Private,179488.0, Some-college,, Divorced, Craft-repair,, White, Male,,,40.0, United-States, <=50K
56.0, Private,203580.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband,,,0.0,0.0,,, <=50K
58.0, Private,236596.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
32.0, Private,183916.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,34.0, United-States,
40.0,,207578.0, Assoc-acdm,12.0, Married-civ-spouse, Tech-support,, White,,0.0,1977.0,60.0, United-States, >50K
45.0, Private,, HS-grad,9.0,,, Husband, White, Male,0.0,0.0,40.0, ?, <=50K
41.0, Private,, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0,, >50K
42.0, Private,390781.0, Bachelors,13.0, Married-civ-spouse,,, Black,,0.0,0.0,, United-States,
59.0, Local-gov,171328.0, 10th,6.0,, Other-service,, Black, Female,0.0,0.0,30.0, United-States, <=50K
19.0, Local-gov,27382.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
58.0,,259014.0, Some-college,10.0, Never-married, Transport-moving, Not-in-family, White,,0.0,,, United-States, <=50K
, Self-emp-not-inc,303044.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Cambodia, >50K
20.0, Private,117789.0, HS-grad,9.0, Never-married, Other-service, Own-child, White,,0.0,,40.0, United-States, <=50K
, Private,172579.0, HS-grad,, Separated, Other-service, Not-in-family, White,,,0.0,30.0, United-States, <=50K
45.0, Private,, Assoc-voc,11.0, Widowed, Exec-managerial, Not-in-family, White, Female,0.0,0.0,45.0, United-States, <=50K
50.0, Private,204518.0, 7th-8th,4.0, Divorced,,, White,,0.0,0.0,40.0,,
36.0,,150042.0, Bachelors,13.0, Divorced,,, White, Female,0.0,0.0,40.0, United-States,
45.0, Private,, HS-grad,, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0,, <=50K
17.0, Private,245918.0, 11th,7.0, Never-married,, Own-child, White, Male,,,12.0, United-States, <=50K
59.0, Private,146013.0, Some-college,, Married-civ-spouse, Sales, Husband,,,4064.0,0.0,,,
26.0, Private,378322.0, 11th,, Married-civ-spouse, Craft-repair,, White,,0.0,0.0,40.0,, <=50K
37.0, Self-emp-inc,257295.0,,10.0, Married-civ-spouse, Exec-managerial, Husband,,,,0.0,75.0, Thailand, >50K
19.0, ?,218956.0,,10.0, Never-married,,, White, Male,0.0,,24.0, Canada,
64.0, Private,21174.0,,9.0, Married-civ-spouse, Exec-managerial, Husband,, Male,,0.0,40.0, United-States,
33.0, Private,, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White,,0.0,,45.0, United-States, <=50K
,,222205.0, HS-grad,9.0,, Craft-repair, Wife, White, Female,0.0,,,, >50K
61.0,,69867.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband,, Male,0.0,0.0,40.0, United-States, >50K
17.0, Private,191260.0, 9th,5.0, Never-married, Other-service, Own-child,, Male,1055.0,,24.0, United-States, <=50K
50.0, Self-emp-not-inc,,,14.0, Married-civ-spouse, Farming-fishing,, White, Male,2407.0,0.0,, United-States,
27.0, Local-gov,209109.0, Masters,14.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,,35.0, United-States, <=50K
30.0,,, HS-grad,9.0, Divorced,, Own-child, White, Female,0.0,0.0,40.0,, <=50K
, Private,, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, Black,,0.0,0.0,40.0, United-States,
44.0, Private,170924.0, Some-college,10.0,, Craft-repair, Husband,, Male,7298.0,0.0,40.0, United-States,
35.0, Private,190174.0, Some-college,10.0, Never-married,, Not-in-family,, Female,0.0,0.0,, United-States,
,,193787.0,,10.0, Never-married, Tech-support, Own-child, White, Female,,0.0,40.0, United-States, <=50K
24.0, Private,279472.0,,10.0,, Machine-op-inspct, Wife,, Female,7298.0,0.0,, United-States, >50K
22.0, Private,34918.0, Bachelors,,,, Not-in-family, White, Female,0.0,0.0,15.0, Germany, <=50K
42.0, Local-gov,97688.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,5178.0,0.0,40.0, United-States,
34.0, Private,175413.0,,12.0,, Sales, Unmarried,,,0.0,0.0,45.0, United-States, <=50K
60.0, Private,173960.0, Bachelors,13.0,,, Not-in-family, White, Female,0.0,0.0,42.0, United-States,
21.0, Private,205759.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,,0.0,40.0, United-States, <=50K
, Federal-gov,425161.0, Masters,14.0,, Sales, Husband,, Male,15024.0,0.0,40.0, United-States, >50K
,,220531.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,,60.0, United-States,
, Private,176609.0, Some-college,10.0, Divorced, Other-service, Not-in-family,,,,0.0,45.0, United-States, <=50K
25.0,,371987.0, Bachelors,13.0, Never-married,, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
, Private,193884.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband,, Male,0.0,0.0,40.0, Ecuador,
36.0,,200352.0,,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
, Private,127595.0,,9.0, Divorced, Prof-specialty, Not-in-family,, Female,0.0,0.0,, United-States, <=50K
29.0,,, Bachelors,13.0, Never-married, Protective-serv, Not-in-family,, Male,0.0,0.0,56.0, United-States, <=50K
, Private,231931.0, Some-college,, Never-married, Sales, Own-child, White, Male,0.0,0.0,45.0, United-States, <=50K
27.0,,248402.0, Bachelors,13.0, Never-married, Tech-support, Unmarried, Black,,0.0,,40.0, United-States, <=50K
65.0,,, HS-grad,,,, Husband, White,,0.0,0.0,16.0, United-States, <=50K
37.0, Self-emp-inc,57424.0, Bachelors,13.0, Divorced, Sales, Not-in-family,, Female,0.0,0.0,60.0,, <=50K
, ?,157443.0, Masters,14.0, Married-civ-spouse, ?, Wife,,,3464.0,0.0,40.0, ?, <=50K
24.0, Private,,,, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Private,169469.0, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,80.0, United-States, <=50K
48.0, Private,146268.0, Bachelors,13.0,, Adm-clerical, Husband, White, Male,7688.0,0.0,40.0,, >50K
, Private,153718.0, Some-college,10.0, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0.0,,25.0, United-States, <=50K
31.0,,, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,45.0, United-States,
55.0, Private,, HS-grad,9.0,, Sales,, White, Male,4386.0,0.0,40.0,, >50K
24.0, Private,303296.0, Some-college,10.0, Married-civ-spouse, Adm-clerical,, Asian-Pac-Islander, Female,0.0,0.0,, Laos, <=50K
43.0, Private,, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,,40.0, United-States, <=50K
26.0, Private,193945.0, Assoc-acdm,12.0,, Tech-support,, White,,0.0,,, United-States, <=50K
46.0, Private,, Assoc-acdm,, Never-married,, Not-in-family, White,,0.0,0.0,33.0, United-States,
, Private,193815.0, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Husband, White,,0.0,,40.0, United-States, >50K
41.0, Self-emp-inc,34987.0, Some-college,10.0, Married-civ-spouse,, Husband, White, Male,0.0,,54.0, United-States, >50K
26.0, Private,, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,,40.0, United-States, <=50K
34.0, Private,142897.0, Masters,, Married-civ-spouse,, Husband, Asian-Pac-Islander,,,,35.0, Taiwan,
19.0, ?,860348.0, Some-college,10.0, Never-married, ?, Own-child, Black, Female,0.0,,, United-States, <=50K
36.0, Self-emp-not-inc,205607.0, Bachelors,13.0, Divorced,, Not-in-family, Black, Female,0.0,,40.0, United-States, >50K
,,199698.0, Some-college,10.0, Never-married, Sales, Own-child, White, Male,,0.0,15.0, United-States, <=50K
24.0, Private,,,10.0, Never-married, Machine-op-inspct,, White, Male,0.0,,, United-States, <=50K
77.0, Self-emp-not-inc,138714.0, Some-college,10.0, Married-civ-spouse, Sales, Husband,, Male,0.0,,40.0, United-States, <=50K
22.0,,, 5th-6th,3.0, Married-civ-spouse, Machine-op-inspct, Other-relative, White,,0.0,0.0,40.0,, <=50K
29.0, Private,423158.0, Some-college,, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
62.0,,159841.0, HS-grad,9.0, Widowed,, Not-in-family, White, Female,,,, United-States, <=50K
39.0, Self-emp-not-inc,174308.0, HS-grad,9.0,, Exec-managerial,, White,,0.0,0.0,40.0, United-States, <=50K
43.0, Private,50356.0, Some-college,10.0, Married-civ-spouse, Craft-repair,,, Male,0.0,1485.0,50.0, United-States, <=50K
35.0,,186110.0, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,, United-States, <=50K
29.0, Private,200381.0, 11th,, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
76.0, Self-emp-not-inc,174309.0,,14.0, Married-civ-spouse, Craft-repair, Husband, White, Male,,0.0,10.0, United-States, <=50K
63.0, Self-emp-not-inc,78383.0,,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
23.0, ?,211601.0, Assoc-voc,11.0, Never-married, ?, Own-child,,,0.0,0.0,15.0, United-States, <=50K
, Private,, Some-college,10.0, Married-civ-spouse,, Wife, White, Female,0.0,,, United-States, >50K
, Self-emp-not-inc,321171.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,,40.0, United-States, <=50K
66.0,,, HS-grad,,, Transport-moving,, White, Male,2050.0,0.0,55.0,,
41.0,,, Some-college,10.0, Never-married, Craft-repair, Not-in-family, Black, Male,,0.0,45.0,, <=50K
26.0,,, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
47.0, Private,178686.0,,, Never-married, Other-service,,, Male,0.0,0.0,40.0, United-States, <=50K
55.0, Local-gov,98545.0, 10th,6.0, Married-civ-spouse, Adm-clerical,, White,,0.0,0.0,40.0, United-States, <=50K
53.0, Private,242606.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,
17.0, Private,270942.0, 5th-6th,3.0,,, Other-relative,, Male,0.0,,48.0, Mexico, <=50K
30.0, Private,94235.0, HS-grad,, Never-married,, Other-relative, White,,0.0,,, United-States, <=50K
49.0, Private,71195.0, Masters,, Never-married, Prof-specialty, Not-in-family,, Male,0.0,0.0,, United-States, <=50K
, Private,104112.0,,, Never-married, Sales, Unmarried,, Male,0.0,,30.0,, <=50K
45.0, Private,261192.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Black,,,0.0,40.0, United-States, <=50K
, Private,94936.0, Assoc-acdm,12.0, Never-married, Sales, Not-in-family, White, Male,0.0,,40.0,, <=50K
, Private,296478.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair,, White, Male,7298.0,0.0,, United-States, >50K
36.0,,119272.0,,9.0, Married-civ-spouse,, Husband, White, Male,7298.0,0.0,40.0,, >50K
33.0, Private,85043.0, HS-grad,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,20.0, United-States,
, State-gov,293364.0, Some-college,10.0,, Protective-serv, Own-child, Black, Female,,0.0,, United-States, <=50K
43.0, Self-emp-not-inc,, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,,42.0, United-States, <=50K
67.0, ?,, 11th,7.0, Married-civ-spouse, ?, Husband, White, Male,,0.0,8.0, United-States, <=50K
30.0,,151989.0, Assoc-voc,11.0, Divorced, ?, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
56.0, Private,101128.0,,12.0, Married-spouse-absent, Other-service, Not-in-family, White, Male,0.0,0.0,25.0,, <=50K
, Private,,,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K
33.0, Private,117963.0, Bachelors,, Married-civ-spouse, Exec-managerial,, White, Male,0.0,0.0,40.0, United-States, >50K
26.0, Private,192262.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband,,,0.0,0.0,40.0,, <=50K
33.0, Private,111363.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,,0.0,40.0, United-States, >50K
46.0, Local-gov,329752.0,,7.0, Married-civ-spouse, Transport-moving,, White, Male,0.0,,,, <=50K
, ?,372020.0, Bachelors,13.0, Married-civ-spouse, ?,,, Male,,0.0,40.0, United-States, >50K
38.0,,95432.0, HS-grad,9.0, Married-civ-spouse,, Husband, White,,,0.0,40.0, United-States, >50K
65.0,,161400.0, 11th,7.0, Widowed, Other-service, Unmarried, Other, Male,0.0,,40.0, United-States,
40.0, Private,, Assoc-voc,11.0, Married-civ-spouse, Tech-support,, White, Male,0.0,0.0,,, >50K
42.0,,111949.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical,,, Female,,0.0,35.0,, <=50K
26.0, Self-emp-not-inc,117125.0, 9th,5.0, Married-civ-spouse, Craft-repair, Husband, White, Male,,0.0,40.0, Portugal, <=50K
36.0, Private,348022.0, 10th,6.0, Married-civ-spouse, Other-service,, White,,0.0,0.0,, United-States, <=50K
62.0, Private,, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband,, Male,0.0,,, United-States, >50K
43.0, Private,180609.0, Bachelors,13.0, Married-civ-spouse,, Husband, White, Male,,0.0,45.0, United-States, <=50K
43.0, Private,174575.0, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family,,,0.0,1564.0,45.0, United-States, >50K
22.0, Private,, HS-grad,9.0, Married-spouse-absent, Sales, Not-in-family, White, Male,0.0,0.0,55.0,, <=50K
28.0,,,,9.0,, Craft-repair, Husband, White,,0.0,0.0,40.0, United-States, <=50K
56.0, Self-emp-not-inc,183081.0, Some-college,10.0,,, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
,,362589.0, Assoc-acdm,12.0,, Sales, Not-in-family,,,0.0,0.0,15.0, United-States, <=50K
57.0,,212448.0, Bachelors,, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,45.0,, >50K
39.0, Private,481060.0, HS-grad,9.0, Divorced, Sales,,, Female,0.0,0.0,40.0, United-States, <=50K
26.0, Federal-gov,, Some-college,10.0, Never-married, Adm-clerical,, White, Female,0.0,,15.0, United-States, <=50K
, Private,89821.0, 11th,7.0,, Other-service, Own-child, White,,0.0,0.0,, United-States,
40.0, State-gov,184018.0, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,,0.0,38.0, United-States, >50K
45.0,,256649.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States,
44.0, Private,, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, Black, Male,,,40.0,, <=50K
20.0,,350845.0, Some-college,, Never-married, Adm-clerical, Own-child, White, Female,0.0,,10.0,, <=50K
33.0,,267404.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Wife,, Female,0.0,0.0,40.0, United-States,
23.0, Private,35633.0, Some-college,10.0,, Sales, Not-in-family,, Male,,0.0,, United-States,
46.0, Self-emp-not-inc,80914.0, Masters,14.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,,30.0,, <=50K
,,172927.0, HS-grad,9.0, Married-civ-spouse,, Husband, White,,0.0,0.0,50.0,, <=50K
54.0, Private,174319.0, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,,0.0,40.0,,
, Private,214955.0, 5th-6th,3.0, Divorced, Craft-repair, Not-in-family, White, Female,,,45.0,, <=50K
25.0, Private,344991.0, Some-college,, Married-civ-spouse, Craft-repair,, White, Male,0.0,0.0,40.0, United-States, <=50K
46.0,,108699.0,,10.0,, Sales, Not-in-family, White, Female,,0.0,40.0,, <=50K
36.0, Local-gov,, Some-college,10.0, Married-civ-spouse,, Wife, White,,0.0,0.0,,, <=50K
23.0, Private,396099.0, HS-grad,9.0,, Other-service,, White, Female,,0.0,25.0,, <=50K
29.0, Private,134152.0, HS-grad,9.0, Separated, Machine-op-inspct, Not-in-family, White, Male,0.0,,40.0, United-States, <=50K
44.0, Private,162028.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,2415.0,6.0, United-States, >50K
, Private,25429.0, Some-college,10.0,, Adm-clerical, Own-child, White,,0.0,0.0,, United-States, <=50K
19.0, Private,232392.0, HS-grad,9.0, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,40.0, United-States,
35.0, Private,220098.0, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, White, Female,,0.0,,, >50K
27.0,,, Bachelors,13.0, Never-married, Craft-repair, Not-in-family,,,,0.0,, United-States, <=50K
46.0,,277946.0, Assoc-acdm,12.0, Separated, Craft-repair, Not-in-family,, Male,0.0,0.0,, United-States, <=50K
34.0, State-gov,98101.0,,13.0,,, Husband, White, Male,7688.0,0.0,45.0, ?, >50K
34.0,,196164.0, HS-grad,9.0,, Other-service,, White,,,0.0,35.0, United-States, <=50K
44.0,,115562.0, Some-college,, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
45.0, Private,96975.0,,10.0, Divorced, Handlers-cleaners, Unmarried, White, Female,0.0,0.0,40.0,,
20.0,,137300.0, HS-grad,9.0,, ?, Other-relative,, Female,0.0,0.0,35.0,, <=50K
25.0, Private,, Bachelors,13.0, Married-civ-spouse, Exec-managerial,, White,,0.0,0.0,55.0, United-States,
,,, Bachelors,13.0, Married-civ-spouse,, Husband, White,,,0.0,, United-States, >50K
20.0, Private,416103.0, Some-college,10.0, Never-married,, Own-child, White, Male,0.0,,40.0, United-States, <=50K
28.0, Private,, Some-college,,, Other-service, Not-in-family, White,,0.0,0.0,40.0, United-States, <=50K
50.0, State-gov,288353.0, Bachelors,13.0, Married-civ-spouse,, Husband, White, Male,,0.0,, United-States, >50K
34.0, Private,227689.0, Assoc-voc,11.0, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,64.0,, <=50K
28.0,,166481.0,,4.0,, Handlers-cleaners, Husband,, Male,0.0,2179.0,40.0, Puerto-Rico,
41.0, Private,445382.0, Masters,14.0, Married-civ-spouse, Exec-managerial,, White, Male,0.0,1977.0,, United-States, >50K
28.0, Private,, HS-grad,,, Adm-clerical, Husband, White, Male,0.0,0.0,40.0,, <=50K
46.0, Self-emp-not-inc,, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,25.0, United-States, <=50K
28.0, ?,123147.0, Some-college,10.0, Married-civ-spouse, ?, Wife,, Female,0.0,,,, >50K
32.0, Private,, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband,, Male,,0.0,50.0, United-States, <=50K
41.0, Local-gov,42346.0, Some-college,10.0, Divorced, Other-service, Not-in-family, Black,,0.0,0.0,24.0, United-States, <=50K
24.0,,241951.0,,9.0, Never-married, Handlers-cleaners, Unmarried,, Female,0.0,0.0,40.0, United-States, <=50K
33.0, Private,118500.0, Some-college,10.0, Divorced, Exec-managerial, Unmarried, White,,0.0,0.0,40.0, United-States,
46.0, Private,188386.0, Doctorate,16.0, Married-civ-spouse,, Husband, White, Male,15024.0,,60.0,, >50K
31.0, State-gov,1033222.0, Some-college,10.0,, Machine-op-inspct,, White, Male,0.0,0.0,40.0, United-States,
35.0, Private,92440.0, 12th,, Divorced, Craft-repair,, White, Male,,0.0,50.0, United-States,
52.0,,190762.0, 1st-4th,2.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,,, Mexico, <=50K
30.0,,426017.0, 11th,7.0, Never-married, Other-service, Own-child, White, Female,,0.0,19.0,, <=50K
34.0, Local-gov,243867.0, 11th,7.0, Separated, Machine-op-inspct, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
34.0, State-gov,240283.0, HS-grad,9.0,,, Unmarried,, Female,,0.0,, United-States, <=50K
20.0,,61777.0, Some-college,10.0, Married-civ-spouse, Sales, Husband,, Male,,,, United-States, <=50K
17.0, Private,, 11th,7.0,, Handlers-cleaners, Own-child,, Male,2176.0,,18.0,, <=50K
32.0, State-gov,, Bachelors,13.0,, Exec-managerial,, White, Female,,,40.0, United-States, >50K
